op_id,op_name,op_str,sim_start,ana_start,delta_start,sim_end,ana_end,delta_end,sim_duration,ana_duration,delta_duration,sim_tiles,ana_N_fire,sim_avg_tile_dur,ana_T_fire,ana_OCI,ana_OTI,ana_ICI,ana_ICD,ana_fto
26,Reshape,Reshape_26 (0 D) (chunk: 32),,85,,,15957,,,15872,,,32,,0,512,16,0,0,85
27,Flatten,"Flatten_27 (1 D, 2 D)",,85,,,581,,,496,,,32,,0,16,16,0,0,85
28,Accum,Accum_28 (1 D) (fn: RetileRow),4133.0,85,-4048.0,4133.0,582,-3551.0,0.0,497,497.0,1.0,1,0.0,1,512,512,0,496,582
29,RepeatStatic,RepeatStatic_29,,582,,,4166,,,3584,,,8,,0,512,512,0,0,582
30,RepeatStatic,RepeatStatic_30,,582,,,4166,,,3584,,,8,,0,512,512,512,0,582
31,RepeatStatic,RepeatStatic_31,,582,,,4166,,,3584,,,8,,0,512,512,512,0,582
32,RepeatStatic,RepeatStatic_32,,582,,,4166,,,3584,,,8,,0,512,512,512,0,582
33,RepeatStatic,RepeatStatic_33,,582,,,4166,,,3584,,,8,,0,512,512,512,0,582
34,RepeatStatic,RepeatStatic_34,,582,,,4166,,,3584,,,8,,0,512,512,512,0,582
35,RepeatStatic,RepeatStatic_35,,582,,,4166,,,3584,,,8,,0,512,512,512,0,582
36,RepeatStatic,RepeatStatic_36,,582,,,4166,,,3584,,,8,,0,512,512,512,0,582
37,LinearOffChipLoadRef,LinearOffChipLoadRef_37 (rank=0),4204.0,582,-3622.0,200786.0,197214,-3572.0,196582.0,196632,50.0,8.0,8,24572.75,0,24579,24579,512,0,25161
38,LinearOffChipLoadRef,LinearOffChipLoadRef_38 (rank=0),4133.0,582,-3551.0,179072.0,197214,18142.0,174939.0,196632,21693.0,8.0,8,21867.375,0,24579,24579,512,0,25161
39,LinearOffChipLoadRef,LinearOffChipLoadRef_39 (rank=0),4137.0,582,-3555.0,192968.0,197214,4246.0,188831.0,196632,7801.0,8.0,8,23603.875,0,24579,24579,512,0,25161
40,LinearOffChipLoadRef,LinearOffChipLoadRef_40 (rank=0),4135.0,582,-3553.0,182552.0,197214,14662.0,178417.0,196632,18215.0,8.0,8,22302.125,0,24579,24579,512,0,25161
41,LinearOffChipLoadRef,LinearOffChipLoadRef_41 (rank=0),4200.0,582,-3618.0,200702.0,197214,-3488.0,196502.0,196632,130.0,8.0,8,24562.75,0,24579,24579,512,0,25161
42,LinearOffChipLoadRef,LinearOffChipLoadRef_42 (rank=0),4135.0,582,-3553.0,181358.0,197214,15856.0,177223.0,196632,19409.0,8.0,8,22152.875,0,24579,24579,512,0,25161
